"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"07.06.2019","Fri","2.35175","2.37638","2.41213","2.43013","2.45063","2.37175","2.34613"
"06.06.2019","Thu","2.34600","2.37850","2.41163","2.43838","2.45300","2.37788","2.34763"
"05.06.2019","Wed","2.34538","2.37850","2.41850","2.45638","2.47163","2.40838","2.38250"
"04.06.2019","Tue","2.36000","2.37775","2.42088","2.45750","2.47438","2.42425","2.40525"
"03.06.2019","Mon","2.36075","2.38238","2.42988","2.45525","2.47850","2.45550","2.41338"
"31.05.2019","Fri","2.35450","2.38925","2.43050","2.47400","2.50250","2.51663","2.51025"
"30.05.2019","Thu","2.35775","2.39800","2.44000","2.48013","2.52025","2.54375","2.57813"
"29.05.2019","Wed","2.35600","2.38738","2.43850","2.48113","2.52175","2.52438","2.57075"
"28.05.2019","Tue","2.35388","2.39088","2.42938","2.48263","2.52375","2.54125","2.59988"
"24.05.2019","Fri","2.35650","2.39650","2.42813","2.48663","2.52488","2.54863","2.61900"
"23.05.2019","Thu","2.35625","2.39625","2.42975","2.49600","2.52063","2.56013","2.64475"
"22.05.2019","Wed","2.35450","2.39425","2.43700","2.49725","2.52475","2.57063","2.66563"
"21.05.2019","Tue","2.35538","2.39513","2.42963","2.49325","2.52350","2.56325","2.65363"
"20.05.2019","Mon","2.35938","2.39413","2.43600","2.48825","2.52338","2.55975","2.64688"
"17.05.2019","Fri","2.35575","2.39600","2.44188","2.48788","2.52188","2.55375","2.63538"
"16.05.2019","Thu","2.35938","2.38463","2.44063","2.48913","2.51963","2.55150","2.61425"
"15.05.2019","Wed","2.34913","2.38113","2.43238","2.49575","2.52513","2.55088","2.63250"
"14.05.2019","Tue","2.34338","2.38813","2.43763","2.49863","2.52450","2.55088","2.63925"
"13.05.2019","Mon","2.34513","2.38688","2.43963","2.49525","2.51800","2.58763","2.67225"
"10.05.2019","Fri","2.35638","2.38850","2.44900","2.48963","2.52788","2.58700","2.69338"
"09.05.2019","Thu","2.35888","2.39063","2.45338","2.49638","2.53525","2.58163","2.70213"
"08.05.2019","Wed","2.36275","2.39550","2.45138","2.50100","2.54513","2.58225","2.71375"
"07.05.2019","Tue","2.36313","2.40438","2.46275","2.51475","2.56200","2.59438","2.72138"
"03.05.2019","Fri","2.37788","2.41088","2.46663","2.50838","2.55988","2.61738","2.74550"
"02.05.2019","Thu","2.37313","2.39663","2.46713","2.50688","2.56513","2.63850","2.73688"
"01.05.2019","Wed","2.39188","2.42663","2.48325","2.52438","2.57550","2.61150","2.71038"
"30.04.2019","Tue","2.37913","2.42538","2.48050","2.52625","2.57563","2.62200","2.71688"
"29.04.2019","Mon","2.38975","2.42700","2.48588","2.53013","2.57900","2.61200","2.71300"
"26.04.2019","Fri","2.40000","2.43088","2.48313","2.54138","2.58275","2.61575","2.71750"
"25.04.2019","Thu","2.39938","2.41600","2.47850","2.54538","2.58238","2.61250","2.71625"
"24.04.2019","Wed","2.39413","2.42438","2.48338","2.54163","2.58638","2.61975","2.72513"
"23.04.2019","Tue","2.40275","2.41750","2.47663","2.53063","2.58025","2.61988","2.73563"
"18.04.2019","Thu","2.39113","2.41100","2.48088","2.54113","2.58113","2.62900","2.74638"
"17.04.2019","Wed","2.38563","2.41350","2.48738","2.54363","2.59150","2.63363","2.76188"
"16.04.2019","Tue","2.38913","2.41300","2.47975","2.53825","2.60088","2.63138","2.75525"
"15.04.2019","Mon","2.39263","2.41050","2.47388","2.53488","2.58800","2.63763","2.75488"
"12.04.2019","Fri","2.39225","2.41175","2.47738","2.54263","2.60100","2.63775","2.74838"
"11.04.2019","Thu","2.38850","2.40775","2.47263","2.53675","2.59675","2.63125","2.73413"
"10.04.2019","Wed","2.38850","2.41425","2.48200","2.54850","2.60350","2.62700","2.74013"
"09.04.2019","Tue","2.39300","2.41213","2.48400","2.55263","2.58125","2.62850","2.75413"
"08.04.2019","Mon","2.39175","2.41375","2.48125","2.54763","2.58400","2.63163","2.74988"
"05.04.2019","Fri","2.39375","2.42650","2.47163","2.54425","2.59213","2.64463","2.75113"
"04.04.2019","Thu","2.39413","2.40925","2.47350","2.55425","2.58863","2.64588","2.73650"
"03.04.2019","Wed","2.38613","2.41300","2.47713","2.56075","2.59775","2.65513","2.74950"
"02.04.2019","Tue","2.38025","2.42013","2.47938","2.55950","2.60238","2.65063","2.73325"
"01.04.2019","Mon","2.38813","2.42125","2.49338","2.56188","2.59550","2.66913","2.73000"
"29.03.2019","Fri","2.38200","2.42300","2.49450","2.56388","2.59975","2.65950","2.71063"
"28.03.2019","Thu","2.39275","2.40500","2.50150","2.55238","2.59175","2.64113","2.69425"
"27.03.2019","Wed","2.39213","2.40950","2.49863","2.55900","2.60100","2.65075","2.68288"
"26.03.2019","Tue","2.39388","2.40763","2.49550","2.55775","2.59738","2.68213","2.72463"
"25.03.2019","Mon","2.38938","2.41238","2.48975","2.56238","2.60875","2.67300","2.74575"
"22.03.2019","Fri","2.38900","2.40925","2.49888","2.55600","2.60988","2.67600","2.78700"
"21.03.2019","Thu","2.38725","2.40738","2.48550","2.55225","2.60150","2.67738","2.79413"
"20.03.2019","Wed","2.38625","2.41563","2.49063","2.54438","2.60700","2.67900","2.81350"
"19.03.2019","Tue","2.39013","2.41238","2.48675","2.55813","2.61275","2.67413","2.81038"
"18.03.2019","Mon","2.38963","2.40975","2.48775","2.56475","2.63263","2.67063","2.81763"
"15.03.2019","Fri","2.39038","2.40663","2.48175","2.55838","2.62525","2.67175","2.84050"
"14.03.2019","Thu","2.39038","2.40938","2.48175","2.56675","2.61463","2.67913","2.84588"
"13.03.2019","Wed","2.39013","2.41588","2.48375","2.56850","2.61088","2.67638","2.85900"
"12.03.2019","Tue","2.39038","2.41675","2.48863","2.56925","2.59325","2.68213","2.86850"
"11.03.2019","Mon","2.39025","2.40375","2.49888","2.57150","2.60825","2.67925","2.86900"
"08.03.2019","Fri","2.38688","2.40388","2.49150","2.57013","2.59663","2.67900","2.86363"
"07.03.2019","Thu","2.38975","2.41025","2.49275","2.56150","2.60063","2.68275","2.87613"
"06.03.2019","Wed","2.39063","2.41238","2.49175","2.56188","2.59450","2.68813","2.88638"
"05.03.2019","Tue","2.39063","2.41738","2.48088","2.56063","2.60663","2.68475","2.88363"
"04.03.2019","Mon","2.38238","2.40525","2.48300","2.55975","2.60763","2.68263","2.88325"
"01.03.2019","Fri","2.38488","2.40800","2.48188","2.56138","2.59850","2.68213","2.87900"
"28.02.2019","Thu","2.38275","2.40775","2.49038","2.56713","2.61513","2.68575","2.86488"
"27.02.2019","Wed","2.38825","2.41350","2.48925","2.57213","2.62613","2.68500","2.86650"
"26.02.2019","Tue","2.38863","2.41388","2.49300","2.57913","2.62888","2.68700","2.87825"
"25.02.2019","Mon","2.38863","2.40975","2.47913","2.57675","2.63863","2.69313","2.88313"
"22.02.2019","Fri","2.38788","2.41013","2.48438","2.57638","2.64625","2.70600","2.89163"
"21.02.2019","Thu","2.38250","2.40875","2.48988","2.57063","2.65100","2.70425","2.88863"
"20.02.2019","Wed","2.38463","2.41713","2.48113","2.57350","2.66338","2.69338","2.87425"
"19.02.2019","Tue","2.37800","2.40950","2.48225","2.57813","2.64125","2.73575","2.89113"
"18.02.2019","Mon","","2.41500","2.48475","2.57813","2.64363","2.75538","2.90713"
"15.02.2019","Fri","2.38700","2.41500","2.48038","2.58425","2.68288","2.75375","2.90600"
"14.02.2019","Thu","2.38275","2.41513","2.48138","2.59050","2.69388","2.74400","2.91675"
"13.02.2019","Wed","2.38438","2.41863","2.48875","2.59888","2.68375","2.74325","2.91575"
"12.02.2019","Tue","2.38350","2.41850","2.49375","2.59113","2.69288","2.74050","2.91525"
"11.02.2019","Mon","2.38625","2.40813","2.49788","2.58550","2.68800","2.73363","2.92425"
"08.02.2019","Fri","2.38575","2.40788","2.50413","2.59388","2.69775","2.74188","2.93575"
"07.02.2019","Thu","2.38313","2.40975","2.51688","2.61013","2.69700","2.76500","2.94825"
"06.02.2019","Wed","2.38325","2.41238","2.51263","2.60925","2.73763","2.77625","2.96200"
"05.02.2019","Tue","2.38238","2.41063","2.51225","2.62013","2.73850","2.77750","2.98575"
"04.02.2019","Mon","2.38413","2.40800","2.51313","2.63775","2.73438","2.79575","2.98013"
"01.02.2019","Fri","2.37400","2.40838","2.51400","2.62850","2.73263","2.79000","2.96163"
"31.01.2019","Thu","2.38350","2.40888","2.51375","2.62525","2.73750","2.79950","2.98350"
"30.01.2019","Wed","2.38388","2.41475","2.50913","2.61925","2.73625","2.81150","3.02063"
"29.01.2019","Tue","2.38438","2.41388","2.49888","2.63363","2.74438","2.82338","3.02375"
"28.01.2019","Mon","2.38488","2.40650","2.50175","2.64613","2.75050","2.82988","3.03000"
"25.01.2019","Fri","2.38475","2.40275","2.50000","2.64638","2.75163","2.83225","3.03150"
"24.01.2019","Thu","2.38450","2.40950","2.50188","2.62500","2.76475","2.85013","3.02913"
"23.01.2019","Wed","2.38413","2.41438","2.51000","2.62700","2.77063","2.85363","3.03500"
"22.01.2019","Tue","2.37563","2.40888","2.51900","2.64188","2.77925","2.85363","3.03713"
"21.01.2019","Mon","","2.40925","2.51225","2.63438","2.77238","2.85475","3.03988"
"18.01.2019","Fri","2.38388","2.40613","2.50600","2.62963","2.76100","2.85188","3.03013"
"17.01.2019","Thu","2.38463","2.40663","2.50300","2.63313","2.77575","2.85250","3.01188"
"16.01.2019","Wed","2.38488","2.40719","2.51325","2.64225","2.78031","2.86163","3.03013"
"15.01.2019","Tue","2.38675","2.40200","2.50750","2.63963","2.77344","2.84581","3.00838"
"14.01.2019","Mon","2.39013","2.39613","2.51006","2.63700","2.77894","2.85344","3.01088"
"11.01.2019","Fri","2.38938","2.40700","2.50894","2.64800","2.78731","2.86463","3.01869"
"10.01.2019","Thu","2.39413","2.40788","2.51419","2.65275","2.79694","2.86044","3.01900"
"09.01.2019","Wed","2.39075","2.41400","2.51875","2.65288","2.79888","2.86975","3.03900"
"08.01.2019","Tue","2.39125","2.40875","2.51550","2.64638","2.78250","2.85256","3.01613"
"07.01.2019","Mon","2.39275","2.40513","2.51113","2.63388","2.79681","2.84875","2.99475"
"04.01.2019","Fri","2.39400","2.40975","2.52056","2.62313","2.80388","2.85575","2.96488"
"03.01.2019","Thu","2.39188","2.41325","2.51275","2.62038","2.79500","2.85888","3.00500"
"02.01.2019","Wed","2.38675","2.41475","2.50713","2.61738","2.79388","2.87394","3.00200"
"31.12.2018","Mon","2.37825","2.41138","2.50269","2.61375","2.80763","2.87563","3.00544"
"28.12.2018","Fri","2.39238","2.41588","2.51988","2.61950","2.79700","2.87313","3.01313"
"27.12.2018","Thu","2.39100","2.41963","2.52238","2.61900","2.80300","2.88300","3.03238"
"24.12.2018","Mon","2.38988","2.41863","2.50563","2.61175","2.81344","2.89375","3.04788"
"21.12.2018","Fri","2.39163","2.41600","2.50625","2.61188","2.82163","2.90788","3.07313"
"20.12.2018","Thu","2.38788","2.40838","2.50375","2.61738","2.82375","2.90000","3.06544"
"19.12.2018","Wed","2.18175","2.36813","2.47938","2.58956","2.78963","2.87088","3.05275"
"18.12.2018","Tue","2.18025","2.36900","2.47013","2.58725","2.79200","2.87638","3.06131"
"17.12.2018","Mon","2.18125","2.29900","2.46963","2.59063","2.80363","2.90463","3.10388"
"14.12.2018","Fri","2.18475","2.28075","2.45500","2.58800","2.80069","2.90056","3.09769"
"13.12.2018","Thu","2.18438","2.27638","2.45513","2.58863","2.78819","2.90088","3.11238"
"12.12.2018","Wed","2.18475","2.21988","2.44013","2.58494","2.77750","2.89225","3.10125"
"11.12.2018","Tue","2.18213","2.20650","2.43238","2.57981","2.77900","2.88063","3.08950"
"10.12.2018","Mon","2.18200","2.21025","2.42050","2.56763","2.77594","2.87788","3.08400"
"07.12.2018","Fri","2.18088","2.21425","2.40019","2.54525","2.77106","2.88581","3.10056"
"06.12.2018","Thu","2.18238","2.23344","2.38694","2.54044","2.76713","2.88906","3.11194"
"05.12.2018","Wed","2.17188","2.22606","2.38325","2.54275","2.76575","2.89113","3.12575"
"04.12.2018","Tue","2.17613","2.22600","2.37950","2.53625","2.73888","2.89638","3.13294"
"03.12.2018","Mon","2.18188","2.21619","2.37888","2.53656","2.75125","2.89525","3.13819"
"30.11.2018","Fri","2.17750","2.22131","2.34694","2.51006","2.73613","2.89463","3.12025"
"29.11.2018","Thu","2.18275","2.22881","2.34925","2.51125","2.73813","2.88519","3.11869"
"28.11.2018","Wed","2.18250","2.22450","2.34463","2.49500","2.70663","2.88663","3.13413"
"27.11.2018","Tue","2.17850","2.23494","2.34931","2.49900","2.70600","2.88444","3.13075"
"26.11.2018","Mon","2.18300","2.21900","2.33675","2.49525","2.70681","2.89275","3.12838"
"23.11.2018","Fri","2.17700","2.22188","2.32188","2.49538","2.69119","2.88625","3.12075"
"22.11.2018","Thu","","2.22213","2.31488","2.48013","2.68925","2.88725","3.10950"
"21.11.2018","Wed","2.18050","2.22100","2.31513","2.47313","2.67694","2.88588","3.11038"
"20.11.2018","Tue","2.17288","2.21638","2.30550","2.45850","2.65313","2.86325","3.09713"
"19.11.2018","Mon","2.18075","2.21725","2.30025","2.45769","2.64581","2.86575","3.10738"
"16.11.2018","Fri","2.17538","2.21225","2.30088","2.45213","2.64450","2.86263","3.12363"
"15.11.2018","Thu","2.17938","2.21125","2.30250","2.44913","2.64000","2.86019","3.11838"
"14.11.2018","Wed","2.17575","2.20963","2.31038","2.44531","2.62900","2.86344","3.12963"
"13.11.2018","Tue","2.17788","2.21613","2.30650","2.44413","2.61613","2.85500","3.13206"
"12.11.2018","Mon","","2.21550","2.30663","2.44525","2.61413","2.85538","3.13475"
"09.11.2018","Fri","2.17500","2.21913","2.31438","2.45513","2.61813","2.85800","3.14413"
"08.11.2018","Thu","2.17988","2.21619","2.31844","2.45863","2.61463","2.85763","3.14075"
"07.11.2018","Wed","2.17725","2.21588","2.31531","2.44550","2.60113","2.84350","3.12513"
"06.11.2018","Tue","2.17663","2.21138","2.31688","2.42863","2.59125","2.84150","3.11638"
"05.11.2018","Mon","2.17525","2.21425","2.31600","2.42950","2.58925","2.83575","3.11688"
"02.11.2018","Fri","2.17463","2.21400","2.31788","2.42625","2.59238","2.82888","3.10488"
"01.11.2018","Thu","2.17538","2.21788","2.31356","2.41800","2.58150","2.81650","3.09613"
"31.10.2018","Wed","2.17300","2.21238","2.30688","2.39638","2.55850","2.80013","3.08375"
"30.10.2018","Tue","2.18000","2.22925","2.29938","2.39338","2.54100","2.79625","3.07088"
"29.10.2018","Mon","2.17888","2.22625","2.30200","2.39106","2.52663","2.78175","3.06375"
"26.10.2018","Fri","2.17675","2.21838","2.29669","2.38531","2.52038","2.77675","3.05675"
"25.10.2018","Thu","2.17425","2.21950","2.29494","2.37975","2.50925","2.77413","3.05175"
"24.10.2018","Wed","2.17513","2.21031","2.29406","2.36463","2.50800","2.75975","3.03938"
"23.10.2018","Tue","2.17388","2.21688","2.28138","2.35613","2.48988","2.74756","3.03438"
"22.10.2018","Mon","2.17063","2.21206","2.28650","2.36113","2.48738","2.72931","3.03100"
"19.10.2018","Fri","2.17113","2.21400","2.28188","2.35538","2.47719","2.72350","3.02038"
"18.10.2018","Thu","2.17025","2.21319","2.27963","2.34838","2.46900","2.69413","3.00056"
"17.10.2018","Wed","2.17600","2.20913","2.28200","2.33350","2.44963","2.66138","2.96575"
"16.10.2018","Tue","2.17638","2.21531","2.28713","2.33575","2.44456","2.65750","2.96713"
"15.10.2018","Mon","2.17725","2.21931","2.28950","2.34400","2.44881","2.65375","2.96681"
"12.10.2018","Fri","2.16938","2.20350","2.27975","2.33413","2.43644","2.65213","2.96338"
"11.10.2018","Thu","2.17225","2.20888","2.27950","2.33075","2.43631","2.63525","2.95425"
"10.10.2018","Wed","2.17200","2.20250","2.28319","2.32250","2.42519","2.63625","2.96913"
"09.10.2018","Tue","2.16550","2.21500","2.28713","2.31400","2.42044","2.62900","2.96200"
"08.10.2018","Mon","","2.20700","2.28406","2.32175","2.41425","2.62600","2.95788"
"05.10.2018","Fri","2.17175","2.20788","2.27669","2.31875","2.40806","2.62288","2.95831"
"04.10.2018","Thu","2.16525","2.20400","2.28063","2.32388","2.40963","2.62350","2.95688"
"03.10.2018","Wed","2.16813","2.20650","2.27925","2.31925","2.40825","2.60888","2.92725"
"02.10.2018","Tue","2.17725","2.21363","2.27394","2.31988","2.40750","2.60700","2.92475"
"01.10.2018","Mon","2.17075","2.20913","2.26513","2.30975","2.39813","2.60625","2.92550"
"28.09.2018","Fri","2.17138","2.19863","2.26056","2.31075","2.39838","2.60388","2.91863"
"27.09.2018","Thu","2.17388","2.19588","2.25600","2.30375","2.39600","2.60050","2.91738"
"26.09.2018","Wed","1.92525","2.16263","2.24219","2.29425","2.38613","2.59350","2.91450"
"25.09.2018","Tue","1.91625","2.16738","2.23006","2.28300","2.38100","2.59538","2.91188"
"24.09.2018","Mon","1.91800","2.12600","2.21819","2.27250","2.37363","2.59363","2.90888"
"21.09.2018","Fri","1.92088","2.08500","2.21581","2.26788","2.37263","2.59200","2.90825"
"20.09.2018","Thu","1.91738","2.04063","2.21219","2.26350","2.36638","2.58488","2.89663"
"19.09.2018","Wed","1.91863","1.97531","2.18244","2.24750","2.35338","2.57175","2.88713"
"18.09.2018","Tue","1.91888","1.97169","2.16525","2.23750","2.33750","2.56788","2.87950"
"17.09.2018","Mon","1.91463","1.96713","2.16813","2.23363","2.33875","2.57075","2.87944"
"14.09.2018","Fri","1.91513","1.96606","2.16469","2.23175","2.33713","2.56875","2.88019"
"13.09.2018","Thu","1.91988","1.96531","2.15844","2.23100","2.33413","2.56713","2.87344"
"12.09.2018","Wed","1.91900","1.95306","2.13444","2.21475","2.33150","2.56063","2.86456"
"11.09.2018","Tue","1.91513","1.96188","2.14794","2.22113","2.33425","2.55775","2.86850"
"10.09.2018","Mon","1.91913","1.96144","2.13894","2.21725","2.33425","2.55225","2.86263"
"07.09.2018","Fri","1.91875","1.95938","2.13100","2.21088","2.33125","2.54150","2.84550"
"06.09.2018","Thu","1.91838","1.96100","2.13256","2.20950","2.32706","2.54419","2.84906"
"05.09.2018","Wed","1.91875","1.95319","2.12050","2.20688","2.31681","2.54056","2.84394"
"04.09.2018","Tue","1.91363","1.96238","2.12031","2.21188","2.32275","2.53900","2.84288"
"03.09.2018","Mon","","1.95863","2.10950","2.20638","2.31563","2.53500","2.83888"
"31.08.2018","Fri","1.91488","1.96200","2.11375","2.20613","2.32075","2.53563","2.84000"
"30.08.2018","Thu","1.92000","1.95969","2.10375","2.20850","2.32125","2.53388","2.84238"
"29.08.2018","Wed","1.91538","1.95725","2.07588","2.19500","2.31263","2.52750","2.83300"
"28.08.2018","Tue","1.91488","1.95675","2.07488","2.19963","2.31475","2.52825","2.82813"
"24.08.2018","Fri","1.91888","1.95900","2.07275","2.19600","2.31725","2.52300","2.82000"
"23.08.2018","Thu","1.91813","1.95513","2.06475","2.19700","2.31138","2.51613","2.81200"
"22.08.2018","Wed","1.91775","1.94900","2.06600","2.18950","2.31175","2.51250","2.80800"
"21.08.2018","Tue","1.91963","1.95325","2.06588","2.19138","2.31025","2.51288","2.80775"
"20.08.2018","Mon","1.91750","1.95719","2.06700","2.19125","2.30963","2.50863","2.81300"
"17.08.2018","Fri","1.91688","1.96269","2.06938","2.18588","2.31188","2.51075","2.81300"
"16.08.2018","Thu","1.92000","1.96006","2.07738","2.19613","2.32225","2.51350","2.81663"
"15.08.2018","Wed","1.91375","1.95200","2.06000","2.18275","2.31175","2.51063","2.81488"
"14.08.2018","Tue","1.91325","1.95163","2.06350","2.18263","2.31519","2.51238","2.81350"
"13.08.2018","Mon","1.91250","1.95288","2.06269","2.17838","2.31375","2.50763","2.80300"
"10.08.2018","Fri","1.91250","1.95188","2.06675","2.18638","2.31925","2.51213","2.81550"
"09.08.2018","Thu","1.91625","1.95425","2.06731","2.19238","2.33800","2.51713","2.82750"
"08.08.2018","Wed","1.91625","1.95138","2.06344","2.18550","2.34050","2.51700","2.82775"
"07.08.2018","Tue","1.91338","1.95000","2.07113","2.18381","2.34144","2.52238","2.82431"
"06.08.2018","Mon","1.92000","1.95050","2.08256","2.17844","2.34325","2.52163","2.82688"
"03.08.2018","Fri","1.91500","1.95025","2.07931","2.18238","2.34300","2.52475","2.82738"
"02.08.2018","Thu","1.92025","1.94900","2.08019","2.18206","2.34050","2.53050","2.82775"
"01.08.2018","Wed","1.91563","1.94525","2.08213","2.18075","2.34825","2.53363","2.83213"
"31.07.2018","Tue","1.91538","1.95363","2.08138","2.17906","2.34856","2.53050","2.82781"
"30.07.2018","Mon","1.91600","1.95538","2.08150","2.17363","2.34313","2.53050","2.82125"
"27.07.2018","Fri","1.91163","1.95325","2.07675","2.16875","2.34238","2.52988","2.82138"
"26.07.2018","Thu","1.91725","1.95275","2.07163","2.17138","2.33888","2.52863","2.81663"
"25.07.2018","Wed","1.91488","1.94338","2.07688","2.17400","2.33688","2.52250","2.80775"
"24.07.2018","Tue","1.91413","1.95000","2.07013","2.17238","2.33488","2.52250","2.80800"
"23.07.2018","Mon","1.91838","1.94938","2.06363","2.16463","2.33531","2.52088","2.79919"
"20.07.2018","Fri","1.91350","1.95263","2.06900","2.17938","2.34156","2.52425","2.80163"
"19.07.2018","Thu","1.91225","1.95413","2.08100","2.17963","2.34706","2.52725","2.80744"
"18.07.2018","Wed","1.91325","1.95213","2.08625","2.17900","2.34750","2.52663","2.80088"
"17.07.2018","Tue","1.91825","1.94913","2.08175","2.17313","2.34194","2.52313","2.79575"
"16.07.2018","Mon","1.91263","1.95650","2.07850","2.17350","2.33263","2.51850","2.78775"
"13.07.2018","Fri","1.91763","1.96463","2.07325","2.17338","2.33600","2.52088","2.78688"
"12.07.2018","Thu","1.91763","1.96388","2.07163","2.17313","2.33919","2.51963","2.78531"
"11.07.2018","Wed","1.91825","1.95675","2.07425","2.17288","2.33700","2.51238","2.77844"
"10.07.2018","Tue","1.91925","1.96163","2.06650","2.16713","2.33744","2.51188","2.78094"
"09.07.2018","Mon","1.92588","1.96000","2.07750","2.17175","2.33313","2.50875","2.77594"
"06.07.2018","Fri","1.92563","1.96875","2.08625","2.16938","2.33144","2.50813","2.77375"
"05.07.2018","Thu","1.92813","1.97269","2.09713","2.17756","2.33863","2.52025","2.78400"
"04.07.2018","Wed","","1.97263","2.08725","2.17150","2.33731","2.50594","2.77344"
"03.07.2018","Tue","1.92813","1.97306","2.08588","2.17475","2.33725","2.50688","2.77313"
"02.07.2018","Mon","1.92975","1.97688","2.09994","2.17319","2.34250","2.50969","2.77156"
"29.06.2018","Fri","1.93538","1.97906","2.09025","2.16913","2.33575","2.50125","2.76406"
"28.06.2018","Thu","1.93325","1.97969","2.09213","2.17288","2.33738","2.50125","2.76313"
"27.06.2018","Wed","1.93375","1.98106","2.09350","2.17113","2.33438","2.50063","2.76281"
"26.06.2018","Tue","1.93500","1.98688","2.10188","2.16888","2.33563","2.50250","2.77094"
"25.06.2018","Mon","1.93163","1.98750","2.10288","2.16963","2.33700","2.50250","2.76594"
"22.06.2018","Fri","1.92800","1.98538","2.09775","2.17881","2.33888","2.50750","2.77688"
"21.06.2018","Thu","1.92788","1.98244","2.09113","2.17231","2.33506","2.50438","2.77031"
"20.06.2018","Wed","1.93038","1.97256","2.08363","2.16525","2.33188","2.50088","2.77250"
"19.06.2018","Tue","1.92888","1.97438","2.08788","2.15425","2.33025","2.49500","2.76250"
"18.06.2018","Mon","1.92550","1.97188","2.08375","2.15050","2.32469","2.49688","2.77188"
"15.06.2018","Fri","1.92563","1.97188","2.08494","2.15175","2.32594","2.50375","2.77219"
"14.06.2018","Thu","1.93563","1.96600","2.08506","2.15175","2.33469","2.50288","2.77188"
"13.06.2018","Wed","1.71263","1.95500","2.07325","2.14925","2.34063","2.50013","2.76688"
"12.06.2018","Tue","1.71325","1.94094","2.05725","2.14675","2.33563","2.49875","2.76469"
"11.06.2018","Mon","1.71463","1.90688","2.04738","2.13700","2.33263","2.49313","2.75794"
"08.06.2018","Fri","1.71500","1.85999","2.04617","2.13489","2.32631","2.48875","2.74025"
"07.06.2018","Thu","1.71438","1.82625","2.04638","2.13525","2.32713","2.49188","2.75375"
"06.06.2018","Wed","1.71350","1.77261","2.02961","2.12366","2.32088","2.48375","2.74088"
"05.06.2018","Tue","1.71200","1.75188","2.02454","2.12279","2.31919","2.47963","2.73888"
"04.06.2018","Mon","1.71200","1.75188","2.01297","2.11838","2.31381","2.48400","2.74011"
"01.06.2018","Fri","1.71200","1.75406","2.00468","2.11126","2.31781","2.47438","2.72413"
"31.05.2018","Thu","1.71163","1.75156","2.00070","2.10686","2.32125","2.47375","2.71813"
"30.05.2018","Wed","1.71163","1.75000","1.98246","2.09677","2.30031","2.46688","2.70000"
"29.05.2018","Tue","1.70850","1.75438","1.98031","2.09718","2.30719","2.47000","2.70750"
"25.05.2018","Fri","1.70725","1.75469","1.97563","2.09942","2.31813","2.48188","2.73137"
"24.05.2018","Thu","1.70850","1.75000","1.96827","2.09890","2.31938","2.48500","2.73742"
"23.05.2018","Wed","1.70788","1.75031","1.95969","2.10105","2.33000","2.49750","2.75409"
"22.05.2018","Tue","1.70850","1.75159","1.96538","2.10750","2.33000","2.49938","2.76402"
"21.05.2018","Mon","1.70600","1.75125","1.96125","2.10675","2.33000","2.49875","2.76523"
"18.05.2018","Fri","1.70725","1.75125","1.95275","2.10375","2.32938","2.49875","2.76482"
"17.05.2018","Thu","1.70600","1.75128","1.94775","2.10338","2.33125","2.49938","2.76648"
"16.05.2018","Wed","1.70538","1.75063","1.93500","2.09369","2.32563","2.49438","2.76148"
"15.05.2018","Tue","1.70500","1.75438","1.93875","2.09167","2.32063","2.49250","2.75386"
